City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
544,tharad,24.3961,71.6267,301.49,35,70,3.72,IN,Mon Oct  2 10:52:55 2023
545,vozhega,60.4725,40.2213,281.61,79,98,1.85,RU,Mon Oct  2 10:52:55 2023
546,ariquemes,-9.9133,-63.0408,311.12,31,49,1.81,BR,Mon Oct  2 10:52:55 2023
547,cabedelo,-6.9811,-34.8339,303.52,61,82,5.48,BR,Mon Oct  2 10:50:06 2023
548,laguna,38.421,-121.4238,286.92,87,0,0.0,US,Mon Oct  2 10:52:55 2023
549,sakaiminato,35.55,133.2333,288.14,88,75,4.12,JP,Mon Oct  2 10:52:55 2023
550,luanda,-8.8368,13.2343,300.15,65,20,6.69,AO,Mon Oct  2 10:51:52 2023
551,mossel bay,-34.1831,22.146,302.11,59,0,2.43,ZA,Mon Oct  2 10:52:55 2023
552,markaz-e hukumat-e darweshan,31.1323,64.1934,297.02,11,0,2.6,AF,Mon Oct  2 10:52:55 2023
553,yarmouth,41.7057,-70.2286,293.13,76,0,6.17,US,Mon Oct  2 10:52:55 2023
554,fort bragg,35.139,-79.006,298.05,67,0,3.09,US,Mon Oct  2 10:52:56 2023
555,isangel,-19.55,169.2667,294.73,79,61,6.87,VU,Mon Oct  2 10:52:56 2023
556,goundam,16.4145,-3.6708,313.26,19,33,3.68,ML,Mon Oct  2 10:52:56 2023
557,novaya lyalya,59.055,60.599,285.94,77,100,4.24,RU,Mon Oct  2 10:52:56 2023
558,songea,-10.6833,35.65,301.79,30,20,4.12,TZ,Mon Oct  2 10:52:56 2023
559,bulolo,-7.2,146.65,295.59,99,100,0.13,PG,Mon Oct  2 10:52:56 2023
560,sarai ekdil,26.75,79.1,300.78,49,4,2.78,IN,Mon Oct  2 10:52:56 2023
561,labytnangi,66.6572,66.4183,282.07,80,49,4.76,RU,Mon Oct  2 10:52:56 2023
562,afif,23.9065,42.9172,305.24,10,2,3.31,SA,Mon Oct  2 10:52:56 2023
563,bechar,31.6167,-2.2167,304.33,16,0,2.06,DZ,Mon Oct  2 10:52:57 2023
564,moyynkum,44.2914,72.9469,293.51,36,99,3.95,KZ,Mon Oct  2 10:52:57 2023
565,kruisfontein,-34.0033,24.7314,299.48,32,0,3.41,ZA,Mon Oct  2 10:52:57 2023
566,nouadhibou,20.931,-17.0347,304.14,42,0,5.14,MR,Mon Oct  2 10:52:57 2023
567,talara,-4.5772,-81.2719,296.57,73,75,8.46,PE,Mon Oct  2 10:52:57 2023
568,pangody,65.85,74.4859,282.39,94,100,8.15,RU,Mon Oct  2 10:52:57 2023
569,banyo,6.75,11.8167,297.69,82,89,0.7,CM,Mon Oct  2 10:52:57 2023
570,den burg,53.0542,4.7972,295.37,86,100,3.09,NL,Mon Oct  2 10:52:57 2023
571,freetown,8.484,-13.2299,302.99,79,75,5.66,SL,Mon Oct  2 10:52:57 2023
572,rikaze,29.25,88.8833,287.52,45,54,2.91,CN,Mon Oct  2 10:52:57 2023
573,vytegra,61.0064,36.4481,284.46,90,100,8.05,RU,Mon Oct  2 10:52:58 2023
574,mogocha,53.7333,119.7667,281.9,65,100,1.34,RU,Mon Oct  2 10:52:58 2023
575,kill devil hills,36.0307,-75.676,296.16,69,0,6.17,US,Mon Oct  2 10:51:09 2023
576,tra vinh,9.9347,106.3453,297.08,97,100,2.62,VN,Mon Oct  2 10:52:58 2023
577,tashir,41.1207,44.2846,285.52,76,95,0.44,AM,Mon Oct  2 10:52:58 2023
578,hermansverk,61.1846,6.8502,286.4,71,40,1.54,NO,Mon Oct  2 10:52:58 2023
579,lodja,-3.4833,23.4333,301.27,60,97,2.13,CD,Mon Oct  2 10:52:58 2023
